category	item_no	sub_item	item_name	receipt_code	procedure_name	level1_only
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150406610	腹腔鏡下胃切除術（単純切除術）（内視鏡手術用支援機器使用）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150323510	腹腔鏡下胃切除術（悪性腫瘍手術）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150406710	腹腔鏡下胃切除術（悪性腫瘍手術）（内視鏡手術用支援機器使用）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150377810	腹腔鏡下噴門側胃切除術（単純切除術）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150406810	腹腔鏡下噴門側胃切除術（単純切除術）（内視鏡手術用支援機器使用）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150377910	腹腔鏡下噴門側胃切除術（悪性腫瘍切除術）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150406910	腹腔鏡下噴門側胃切除術（悪性腫瘍手術）（手術用支援機器）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150378010	腹腔鏡下胃縮小術（スリーブ状切除）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150449710	腹腔鏡下胃縮小術（スリーブ状切除）（バイパス術を併施）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150323610	腹腔鏡下胃全摘術（単純全摘術）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150407010	腹腔鏡下胃全摘術（単純全摘術）（内視鏡手術用支援機器使用）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150323710	腹腔鏡下胃全摘術（悪性腫瘍手術）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150429110	腹腔鏡下胃全摘術（悪性腫瘍手術）（空腸嚢作製術を伴うもの）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150407110	腹腔鏡下胃全摘術（悪性腫瘍手術）（内視鏡手術用支援機器使用）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150361910	腹腔鏡下食道下部迷走神経切断術（幹迷切）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150276610	腹腔鏡下食道下部迷走神経選択的切除術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150362010	腹腔鏡下胃腸吻合術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150323810	腹腔鏡下幽門形成術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150276710	腹腔鏡下噴門形成術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150276810	腹腔鏡下胆管切開結石摘出術（胆嚢摘出を含む）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150276910	腹腔鏡下胆管切開結石摘出術（胆嚢摘出を含まない）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150254110	腹腔鏡下胆嚢摘出術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150388310	腹腔鏡下総胆管拡張症手術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150441410	腹腔鏡下総胆管拡張症手術（内視鏡手術用支援機器）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150429210	腹腔鏡下胆嚢悪性腫瘍手術（胆嚢床切除を伴うもの）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150401210	腹腔鏡下胆道閉鎖症手術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150277710	腹腔鏡下肝嚢胞切開術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150417810	腹腔鏡下肝切除術（部分切除）（単回切除）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150441810	腹腔鏡下肝切除術（部分切除）（単回切除）（内視鏡手術用支援機器）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150417910	腹腔鏡下肝切除術（部分切除）（複数回切除）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150441910	腹腔鏡下肝切除術（部分切除）（複数回切除・内視鏡手術用支援機器）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150348110	腹腔鏡下肝切除術（外側区域切除）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150442010	腹腔鏡下肝切除術（外側区域切除）（内視鏡手術用支援機器）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150388710	腹腔鏡下肝切除術（亜区域切除）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150442410	腹腔鏡下肝切除術（亜区域切除）（内視鏡手術用支援機器）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150388810	腹腔鏡下肝切除術（１区域切除（外側区域切除を除く））	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150441510	腹腔鏡下肝切除術（１区域切除・外側区域切除を除・内視鏡支援機器）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150388910	腹腔鏡下肝切除術（２区域切除）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150441610	腹腔鏡下肝切除術（２区域切除）（内視鏡手術用支援機器）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150389010	腹腔鏡下肝切除術（３区域切除以上）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150441710	腹腔鏡下肝切除術（３区域切除以上）（内視鏡手術用支援機器）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150378410	肝悪性腫瘍ラジオ波焼灼療法（２ｃｍ以内）（腹腔鏡）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150378610	肝悪性腫瘍ラジオ波焼灼療法（２ｃｍを超える）（腹腔鏡）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150429410	移植用部分肝採取術（生体）（腹腔鏡によるもの）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150401510	腹腔鏡下膵腫瘍摘出術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150450010	腹腔鏡下膵中央切除術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150389210	腹腔鏡下膵体尾部腫瘍切除術（脾同時切除）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150418310	腹腔鏡下膵体尾部腫瘍切除術（脾同時切除）（通則１８）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150389310	腹腔鏡下膵体尾部腫瘍切除術（脾温存）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150418410	腹腔鏡下膵体尾部腫瘍切除術（脾温存）（内視鏡手術用支援機器使用）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150418510	腹腔鏡下膵頭部腫瘍切除術（膵頭十二指腸切除術）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150418610	腹腔鏡下膵頭部腫瘍切除術（膵頭十二指腸切除術）（通則１８）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150418710	腹腔鏡下膵頭部腫瘍切除術（リンパ節・神経叢郭清等伴う腫瘍切除術）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150418810	腹腔鏡下膵頭部腫瘍切除術（リンパ節等伴う腫瘍切除術）（通則１８）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150271850	腹腔鏡下脾摘出術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150271550	腹腔鏡下腸管癒着剥離術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150389510	腹腔鏡下腸重積症整復術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150363710	腹腔鏡下小腸切除術（複雑）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150271950	腹腔鏡下小腸切除術（その他）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150337610	腹腔鏡下虫垂切除術（虫垂周囲膿瘍を伴わないもの）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150272050	腹腔鏡下虫垂切除術（虫垂周囲膿瘍を伴うもの）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150277810	腹腔鏡下結腸切除術（小範囲切除、結腸半側切除）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150337710	腹腔鏡下結腸切除術（全切除、亜全切除）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150324910	腹腔鏡下結腸悪性腫瘍切除術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150442110	腹腔鏡下結腸悪性腫瘍切除術（内視鏡手術用支援機器）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150420210	腹腔鏡下全結腸・直腸切除嚢肛門吻合術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150364010	腹腔鏡下腸瘻、虫垂瘻造設術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150389610	腹腔鏡下人工肛門造設術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150364210	腹腔鏡下腸閉鎖症手術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150420510	腹腔鏡下人工肛門閉鎖術（悪性腫瘍に対する直腸切除術後）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150442610	腹腔鏡下人工肛門閉鎖術（悪性腫瘍以外に対する直腸切除術後）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150364310	腹腔鏡下腸回転異常症手術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150325110	腹腔鏡下先天性巨大結腸症手術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150325210	腹腔鏡下直腸切除・切断術（切除術）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150407210	腹腔鏡下直腸切除・切断術（切除術）（内視鏡手術用支援機器使用）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150337810	腹腔鏡下直腸切除・切断術（低位前方切除術）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150407310	腹腔鏡下直腸切除・切断術（低位前方切除術・手術用支援機器使用）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150429910	腹腔鏡下直腸切除・切断術（超低位前方切除術）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150450210	腹腔鏡下直腸切除・切断術（超低位前方切除・内視鏡手術用支援機器）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150430110	腹腔鏡下直腸切除・切断術（経肛門吻合を伴う切除術）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150450310	腹腔鏡下直腸切除・切断術（経肛門吻合伴う・内視鏡手術用支援機器）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150337910	腹腔鏡下直腸切除・切断術（切断術）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150407410	腹腔鏡下直腸切除・切断術（切断術）（内視鏡手術用支援機器使用）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150364610	腹腔鏡下直腸脱手術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150325510	腹腔鏡下鎖肛手術（腹会陰式）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150279210	腹腔鏡下副腎摘出術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150442210	腹腔鏡下副腎摘出術（内視鏡手術用支援機器）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150338110	腹腔鏡下小切開副腎摘出術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150378910	腹腔鏡下副腎髄質腫瘍摘出術（褐色細胞腫）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150442310	腹腔鏡下副腎髄質腫瘍摘出術（褐色細胞腫）（内視鏡手術用支援機器）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150364710	腹腔鏡下副腎悪性腫瘍手術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150325710	腹腔鏡下腎部分切除術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150338210	腹腔鏡下小切開腎部分切除術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150325810	腹腔鏡下腎嚢胞切除縮小術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150364810	腹腔鏡下腎嚢胞切除術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150325910	腹腔鏡下腎摘出術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150338310	腹腔鏡下小切開腎摘出術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150326010	腹腔鏡下腎（尿管）悪性腫瘍手術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150338410	腹腔鏡下小切開腎（尿管）悪性腫瘍手術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150436510	腹腔鏡下腎悪性腫瘍手術（内視鏡手術支援機器・７センチ以下）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150430410	腹腔鏡下腎悪性腫瘍手術（内視鏡手術用支援機器を用いる）（その他）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150430510	腹腔鏡下尿管悪性腫瘍手術（内視鏡手術用支援機器を用いるもの）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150326110	腹腔鏡下腎盂形成手術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150420810	腹腔鏡下腎盂形成手術（内視鏡手術用支援機器使用）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150338510	腹腔鏡下移植用腎採取術（生体）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150379010	腹腔鏡下小切開尿管腫瘍摘出術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150379110	腹腔鏡下小切開膀胱腫瘍摘出術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150379210	腹腔鏡下膀胱部分切除術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150379310	腹腔鏡下膀胱脱手術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150407510	腹腔鏡下膀胱悪性腫瘍手術（腸管等利用し尿路変更なし・通則１８）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150403310	腹腔鏡下膀胱悪性腫瘍手術（全摘、腸管等利用し尿路変更なし）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150407610	腹腔鏡下膀胱悪性腫瘍手術（回腸等導管利用尿路変更あり・通則１８）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150403410	腹腔鏡下膀胱悪性腫瘍手術（全摘、回腸結腸導管利用し尿路変更あり）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150403510	腹腔鏡下膀胱悪性腫瘍手術（全摘、代用膀胱利用し尿路変更あり）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150407710	腹腔鏡下膀胱悪性腫瘍手術（代用膀胱利用し尿路変更あり・通則１８）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150403610	腹腔鏡下小切開膀胱悪性腫瘍手術（全摘、腸管等利用尿路変更なし）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150403710	腹腔鏡下小切開膀胱悪性腫瘍手術（全摘、回腸等利用尿路変更あり）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150403810	腹腔鏡下小切開膀胱悪性腫瘍手術（全摘、代用膀胱利用尿路変更あり）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150379510	腹腔鏡下尿膜管摘出術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150365310	腹腔鏡下膀胱内手術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150365510	腹腔鏡下尿失禁手術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150278310	腹腔鏡下内精巣静脈結紮術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150326410	腹腔鏡下腹腔内停留精巣陰嚢内固定術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150326510	腹腔鏡下前立腺悪性腫瘍手術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150338810	腹腔鏡下小切開前立腺悪性腫瘍手術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150390310	腹腔鏡下前立腺悪性腫瘍手術（内視鏡手術用支援機器を用いる）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150365810	腹腔鏡下造腟術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150431310	腹腔鏡下腟断端挙上術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150264510	腹腔鏡下子宮内膜症病巣除去術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150390410	腹腔鏡下仙骨腟固定術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150421210	腹腔鏡下仙骨腟固定術（内視鏡手術用支援機器使用）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150294110	腹腔鏡下子宮筋腫摘出（核出）術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150366010	腹腔鏡下子宮腟上部切断術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150272250	腹腔鏡下腟式子宮全摘術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150409110	腹腔鏡下腟式子宮全摘術（性同一性障害）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150409210	腹腔鏡下腟式子宮全摘術（内視鏡手術用支援機器使用）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150409710	腹腔鏡下腟式子宮全摘術（性同一性障害・内視鏡手術用支援機器使用）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150327210	腹腔鏡下広靱帯内腫瘍摘出術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150379810	腹腔鏡下子宮悪性腫瘍手術（子宮体がんに限る）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150409310	腹腔鏡下子宮悪性腫瘍手術（子宮体がんに限る・手術用支援機器使用）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150409810	腹腔鏡下子宮悪性腫瘍手術（子宮頸がんに限る）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150431410	腹腔鏡下子宮瘢痕部修復術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150264610	子宮附属器癒着剥離術（両側）（腹腔鏡）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150264710	卵巣部分切除術（腟式を含む）（腹腔鏡）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150267650	卵管結紮術（腟式を含む）（両側）（腹腔鏡）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150299850	腹腔鏡下多嚢胞性卵巣焼灼術	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150270010	子宮附属器腫瘍摘出術（両側）（腹腔鏡）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150409510	子宮附属器腫瘍摘出術（両側）（腹腔鏡）（性同一性障害）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150422010	子宮附属器腫瘍摘出術（両側、腹腔鏡、遺伝性乳癌卵巣癌症候群患者）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150268250	子宮卵管留血腫手術（両側）（腹腔鏡）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150268150	卵管腫瘤全摘除術（両側）（腹腔鏡）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150268050	卵管全摘除術（両側）（腹腔鏡）	0
C	GEN_C19		胸腔鏡・腹腔鏡の手術（４日間）	150264910	異所性妊娠手術（腹腔鏡）	0
C	GEN_C20		全身麻酔・脊椎麻酔の手術（５日間）	150232910	脊椎麻酔	0
C	GEN_C20		全身麻酔・脊椎麻酔の手術（５日間）	150332510	閉鎖循環式全身麻酔１（麻酔困難な患者）	0
C	GEN_C20		全身麻酔・脊椎麻酔の手術（５日間）	150332610	閉鎖循環式全身麻酔１	0
C	GEN_C20		全身麻酔・脊椎麻酔の手術（５日間）	150332710	閉鎖循環式全身麻酔２（麻酔困難な患者）	0
C	GEN_C20		全身麻酔・脊椎麻酔の手術（５日間）	150332810	閉鎖循環式全身麻酔２	0
C	GEN_C20		全身麻酔・脊椎麻酔の手術（５日間）	150332910	閉鎖循環式全身麻酔３（麻酔困難な患者）	0
C	GEN_C20		全身麻酔・脊椎麻酔の手術（５日間）	150333010	閉鎖循環式全身麻酔３	0
C	GEN_C20		全身麻酔・脊椎麻酔の手術（５日間）	150333110	閉鎖循環式全身麻酔４（麻酔困難な患者）	0
C	GEN_C20		全身麻酔・脊椎麻酔の手術（５日間）	150333210	閉鎖循環式全身麻酔４	0
C	GEN_C20		全身麻酔・脊椎麻酔の手術（５日間）	150328210	閉鎖循環式全身麻酔５（麻酔困難な患者）	0
C	GEN_C20		全身麻酔・脊椎麻酔の手術（５日間）	150233410	閉鎖循環式全身麻酔５	0
C	GEN_C20		全身麻酔・脊椎麻酔の手術（５日間）	150247470	硬膜外麻酔併施加算（頸・胸部）	0
C	GEN_C20		全身麻酔・脊椎麻酔の手術（５日間）	150247570	硬膜外麻酔併施加算（腰部）	0
C	GEN_C20		全身麻酔・脊椎麻酔の手術（５日間）	150247670	硬膜外麻酔併施加算（仙骨部）	0
C	GEN_C20		全身麻酔・脊椎麻酔の手術（５日間）	150342470	術中経食道心エコー連続監視加算（心臓手術又は冠動脈疾患・弁膜症）	0
C	GEN_C20		全身麻酔・脊椎麻酔の手術（５日間）	150395670	術中経食道心エコー連続監視加算（カテーテル使用経皮的心臓手術）	0
C	GEN_C20		全身麻酔・脊椎麻酔の手術（５日間）	150350670	臓器移植術加算	0
C	GEN_C20		全身麻酔・脊椎麻酔の手術（５日間）	150391070	神経ブロック併施加算（イ以外）	0
C	GEN_C20		全身麻酔・脊椎麻酔の手術（５日間）	150391170	非侵襲的血行動態モニタリング加算	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	190126810	超急性期脳卒中加算	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150254910	脳血管内手術（１箇所）	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150344410	脳血管内手術（２箇所以上）	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150355410	脳血管内手術（脳血管内ステント）	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150273510	経皮的脳血管形成術	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150301110	経皮的選択的脳血栓・塞栓溶解術（頭蓋内脳血管）	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150301210	経皮的選択的脳血栓・塞栓溶解術（頸部脳血管）（内頸、椎骨動脈）	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150372510	経皮的脳血栓回収術	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150380850	経皮的脳血管ステント留置術	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150374910	経皮的冠動脈形成術（急性心筋梗塞）	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150375010	経皮的冠動脈形成術（不安定狭心症）	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150375110	経皮的冠動脈形成術（その他）	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150260350	経皮的冠動脈粥腫切除術	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150284310	経皮的冠動脈形成術（高速回転式経皮経管アテレクトミーカテーテル）	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150359310	経皮的冠動脈形成術（エキシマレーザー血管形成用カテーテル）	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150443750	経皮的冠動脈形成術（アテローム切除アブレーション式カテーテル）	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150375210	経皮的冠動脈ステント留置術（急性心筋梗塞）	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150375310	経皮的冠動脈ステント留置術（不安定狭心症）	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150375410	経皮的冠動脈ステント留置術（その他）	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	160107550	冠動脈内血栓溶解療法	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150318310	経皮的冠動脈血栓吸引術	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150387310	経カテーテル弁置換術（経皮的大動脈弁置換術）	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150400410	ステントグラフト内挿術（血管損傷）	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150301310	ステントグラフト内挿術（胸部大動脈）	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150301410	ステントグラフト内挿術（腹部大動脈）	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150301510	ステントグラフト内挿術（腸骨動脈）	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150360610	血管塞栓術（頭部、胸腔、腹腔内血管等）（止血術）	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150376810	血管塞栓術（頭部、胸腔、腹腔内血管等）（選択的動脈化学塞栓術）	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150360710	血管塞栓術（頭部、胸腔、腹腔内血管等）（その他）	0
C	GEN_C21		救命等に係る内科的治療（４日間）（①経皮的血管内治療）	150401110	バルーン閉塞下逆行性経静脈的塞栓術	0
C	GEN_C21		救命等に係る内科的治療（４日間）（②経皮的心筋焼灼術等の治療）	150346710	経皮的カテーテル心筋焼灼術（心房中隔穿刺、心外膜アプローチ）	0
C	GEN_C21		救命等に係る内科的治療（４日間）（②経皮的心筋焼灼術等の治療）	150262810	経皮的カテーテル心筋焼灼術（その他）	0
C	GEN_C21		救命等に係る内科的治療（４日間）（②経皮的心筋焼灼術等の治療）	150346870	三次元カラーマッピング加算	0
C	GEN_C21		救命等に係る内科的治療（４日間）（②経皮的心筋焼灼術等の治療）	150370050	磁気ナビゲーション加算	0
